平台,平台ID,门店名称,C门店ID,C门店名称,最新评分,有订单,匹配状态
淘宝,2278273,煌上煌酱鸭·鸭脖·卤味(直属大儒世家国光店),C02038,福州国光店,5.0,True,✅成功
淘宝,2287448,煌上煌酱鸭(黄埔港湾路大沙地店),C03052,广州黄埔港湾路店,0.0,True,✅成功
淘宝,2327581,煌上煌酱鸭(建设路专卖店),C02139,汕尾陆丰,4.8,True,✅成功
淘宝,234832,煌上煌酱鸭(长安星港城店),C02661,东莞长安星港城店,0.0,False,✅成功
淘宝,249508,煌上煌酱鸭(东风路店),C02837,温州柳市东风路店,5.0,True,✅成功
淘宝,286002,煌上煌酱鸭(福田区农林店),C02183,福田区农林,5.0,True,✅成功
淘宝,300023691,煌上煌酱鸭(杭州崇贤上亿广场2店),C06062,杭州上亿广场2店,0.0,False,✅成功
淘宝,300042062,煌上煌酱鸭（直属福州达道路店）,C14088,福州达道店,0.0,False,✅成功
淘宝,300062048,煌上煌酱鸭·鸭脖·卤味(龙岩万达店),C05959,龙岩万达专卖店,0.0,False,✅成功
淘宝,300086874,煌上煌·卤味(大连普兰店万达店),C05955,大连普兰店万达店,0.0,False,✅成功
淘宝,300113636,煌上煌酱鸭·鸭脖卤味(直属北京万达西铁营店),C05410,直属北京万达西铁营店,0.0,False,✅成功
淘宝,300118670,煌上煌酱鸭(南昌盛世华庭店),C03962,盛世华庭店,3.7,True,✅成功
淘宝,300152040,煌上煌酱鸭(泉州南安永辉店),C05087,泉州南安永辉专卖店,0.0,False,✅成功
淘宝,300152044,煌上煌酱鸭（登良地铁店）,C05713,南山登良地铁站,0.0,False,✅成功
淘宝,300162080,煌上煌酱鸭(石岩上屋大道店),C05461,宝安石岩豪迈店,0.0,False,✅成功
淘宝,300517667,煌上煌酱鸭（中山远洋城店）,C05798,中山远洋城店,5.0,True,✅成功
淘宝,300537822,煌上煌酱鸭(黄岛融创茂店),C06008,青岛黄岛融创茂购物广场,0.0,True,✅成功
淘宝,300663246,煌上煌酱鸭(广州番禺荔园风情街专卖店),C12211,广州番禺风情街专卖店,0.0,False,✅成功
淘宝,300676557,煌上煌酱鸭(尤溪店),C06012,三明尤溪大润发专卖店,0.0,False,✅成功
淘宝,300716291,煌上煌酱鸭（福州树汤路店）,C06126,福州树汤路店,5.0,True,✅成功
淘宝,300752880,煌上煌(广州萝岗香雪地铁专卖店),C06257,广州萝岗香雪地铁专卖店,0.0,False,✅成功
淘宝,300801247,煌上煌酱鸭(福永白石厦店),C06440,宝安福永白石店,0.0,False,✅成功
淘宝,301122650,煌上煌酱鸭(贵阳小河转盘店),C12292,直属贵阳花溪龙湾万达亭子专卖店,0.0,False,✅成功
淘宝,301689519,煌上煌酱鸭(直属抚生路店),C00126,直属抚生路店,4.8,True,✅成功
淘宝,301690045,煌上煌酱鸭(韶山西路店),C00999,吉安韶山西路,0.0,False,✅成功
淘宝,301740568,煌上煌酱鸭(中山街店),C01081,赣州宁都解放东路店,0.0,True,✅成功
淘宝,301747488,煌上煌酱鸭(湾上明珠店),C04683,湾上明珠店,4.6,True,✅成功
淘宝,302309432,煌上煌·卤味(大连开发区万达店),C05552,大连开发区万达店,0.0,False,✅成功
淘宝,302446590,煌上煌·卤味(中央红新东方店),C05160,哈尔滨中央红新东方店,5.0,True,✅成功
淘宝,303660517,煌上煌酱鸭(小蓝中路集团总部店),C03607,直属小蓝中路店,4.6,True,✅成功
淘宝,303675893,煌上煌酱鸭(名门世家店),C00407,名门世家,4.8,True,✅成功
淘宝,304831897,煌上煌酱鸭(友阿店),C06403,邵阳友阿国际广场店,5.0,True,✅成功
淘宝,304891615,煌上煌酱鸭(外语外贸店),C06013,高新阳门外贸学院店,5.0,True,✅成功
淘宝,304901119,煌上煌酱鸭(财富广场店),C06342,赣州安远财富广场店,0.0,True,✅成功
淘宝,304915837,煌上煌酱鸭(三亚胜利旺豪店),C06366,三亚胜利旺豪店,0.0,False,✅成功
淘宝,304955769,煌上煌酱鸭(宝安塘尾地铁店),C06117,宝安塘尾地铁店,4.0,True,✅成功
淘宝,304955773,煌上煌酱鸭(琼海博鳌镇海滨路店),C06396,琼海博鳌店,0.0,True,✅成功
淘宝,305119532,煌上煌酱鸭(义乌苏溪店),C06558,义乌苏溪店,4.4,True,✅成功
淘宝,305144990,煌上煌酱鸭(赣州厚德路店),C01066,赣州厚德路,4.0,True,✅成功
淘宝,305148443,煌上煌酱鸭(佛堂店),C06660,义乌佛山古镇店,0.0,False,✅成功
淘宝,305176296,煌上煌酱鸭(磁灶冠超市店),C05533,泉州磁灶冠超市店,0.0,True,✅成功
淘宝,305193997,煌上煌酱鸭(五一路店),C04775,新余太平洋广场店,0.0,False,✅成功
淘宝,305198405,煌上煌酱鸭(印象城店),C11945,鹰抚贵溪印象城金街店,4.6,True,✅成功
淘宝,305223046,煌上煌酱鸭(中央星城店),C03193,赣州中央星城店,0.0,False,✅成功
淘宝,305230464,煌上煌酱鸭(金三角店),C14633,贵溪金三角店,0.0,True,✅成功
淘宝,310145960,煌上煌酱鸭(豫章郡店),C00177,南昌紫云小区,0.0,True,✅成功
淘宝,311272450,煌上煌酱鸭(琅西专卖店),C07151,直属南宁琅西专卖店,0.0,False,✅成功
淘宝,312218838,煌上煌酱鸭(新力钰珑湾店),C06228,璜垦新力钰珑湾,0.0,True,✅成功
淘宝,313401815,煌上煌酱鸭((鹰抚抚州梦湖店)),C05056,鹰抚抚州梦湖店,5.0,True,✅成功
淘宝,313597159,煌上煌酱鸭(上饶信州区解放路店),C00828,上饶信州区解放路店,4.9,True,✅成功
淘宝,322277716,煌上煌酱鸭(翔龙天地专卖店),C06427,东莞翔龙天地广场店,3.7,True,✅成功
淘宝,322318671,煌上煌酱鸭(中央红中央大街店),C06581,直属哈尔滨中央红中央大街店,0.0,False,✅成功
淘宝,323870272,煌上煌酱鸭(国博九龙店),C06720,国博九龙店,5.0,True,✅成功
淘宝,323966624,煌上煌酱鸭(新余上亿广场店),C03234,新余暨阳店,5.0,True,✅成功
淘宝,335625596,煌上煌酱鸭(新村新玛特店),C06707,大庆新村新玛特店,0.0,False,✅成功
淘宝,335763220,煌上煌酱鸭(贵溪北门店),C00495,鹰抚贵溪北大街店,0.0,True,✅成功
淘宝,335771096,煌上煌酱鸭(中骏店世界城店),C05268,泉州中骏世界城专卖店,0.0,False,✅成功
淘宝,335784708,煌上煌酱鸭(秋长新世界店),C06352,惠州惠阳新世界店,0.0,False,✅成功
淘宝,336218040,煌上煌酱鸭(都匀剑江北路店),C06724,都匀剑江北路店,5.0,True,✅成功
淘宝,336235697,煌上煌酱鸭(赤峰维多利广场店),C06906,赤峰维多利广场店,0.0,False,✅成功
淘宝,336235990,煌上煌(宝安观澜百佳华领域广场店),C06346,宝安观澜领域广场店,0.0,False,✅成功
淘宝,336568420,煌上煌酱鸭(直属董家窑店),C00009,直属董家窑,0.0,True,✅成功
淘宝,336591217,煌上煌酱鸭(直属新建二店),C00023,直属新建２,5.0,True,✅成功
淘宝,336667479,煌上煌酱鸭(宜春商城店),C00925,宜春商城,0.0,False,✅成功
淘宝,336685265,煌上煌酱鸭(直属西站大街店),C09039,直属西站大街店,4.7,True,✅成功
淘宝,336709638,煌上煌酱鸭(直属羊子巷店),C00013,直属羊子巷,5.0,True,✅成功
淘宝,336727643,煌上煌酱鸭(东莞东坑四季广场店),C06476,东莞东坑四季广场店,0.0,False,✅成功
淘宝,336737561,煌上煌(天博店),C06160,莆田仙游天博专卖店,0.0,False,✅成功
淘宝,336747488,煌上煌酱鸭（龙岗南联海航城专卖店）,C04455,龙岗南联海航城专卖店,0.0,False,✅成功
淘宝,336749317,煌上煌酱鸭(金沙店),C03943,南昌金沙店,5.0,True,✅成功
淘宝,336757352,煌上煌酱鸭（海口海垦路店）,C05990,海口海垦路专卖店,0.0,False,✅成功
淘宝,336814290,煌上煌酱鸭(广州白云沙涌北店),C04561,广州白云沙涌北店,0.0,True,✅成功
淘宝,336814291,煌上煌酱鸭(广州天河珠村专卖店),C05368,广州天河朱村专卖店,0.0,False,✅成功
淘宝,336814293,煌上煌酱鸭（湛江鼎盛广场店）,C05831,湛江鼎盛广场专卖店,0.0,False,✅成功
淘宝,336822700,煌上煌酱鸭（四公里青龙路店）,C09658,直属重庆南岸四公里青龙路店,0.0,False,✅成功
淘宝,336824342,煌上煌酱鸭(榴苑路店),C02835,佛山华远,0.0,False,✅成功
淘宝,336854090,煌上煌酱鸭(下汴大汇店),C10462,东莞厚街大汇店,0.0,True,✅成功
淘宝,336862981,煌上煌酱鸭(宜黄新农贸市场店),C00909,抚南宜黄花园小区店,0.0,False,✅成功
淘宝,336873858,煌上煌酱鸭(佛山顺德北滘跃进路店),C13585,佛山北滘新英佳广场专卖店,0.0,False,✅成功
淘宝,336957115,煌上煌酱鸭(直属广州人和鹤龙六路店),C05523,直属广州人和鹤龙六路专卖店,0.0,False,✅成功
淘宝,337006587,煌上煌酱鸭(广州王成店),C02162,广州王成店,0.0,True,✅成功
淘宝,337043130,煌上煌酱鸭(塔山西路店),C07176,安顺市塔山西路店,0.0,False,✅成功
淘宝,337054449,煌上煌酱鸭(鹤塘店),C02882,宁德古田鹤塘店,5.0,True,✅成功
淘宝,337552827,煌上煌酱鸭(章阁店),C07347,宝安观澜富士康北门店,0.0,False,✅成功
淘宝,337622853,煌上煌酱鸭(海口远大购物中心店),C06087,海口远大购物中心店,0.0,False,✅成功
淘宝,337642451,煌上煌酱鸭(琼海东风路店),C06841,琼海东风路店,0.0,True,✅成功
淘宝,337652410,煌上煌酱鸭(黄梅小池店),C00746,湖北黄梅小池店,0.0,True,✅成功
淘宝,337653618,煌上煌酱鸭(贵溪城南汽车站店),C05227,贵溪城南汽车站店,0.0,True,✅成功
淘宝,337672395,煌上煌酱鸭（禹州大学城店·卤味小吃·炒饭）(厦门同安禹州大学城店),C07160,厦门同安禹州大学城店,4.8,True,✅成功
淘宝,337692205,煌上煌酱鸭(安顺体育路店),C06413,安顺西秀区体育路店,0.0,False,✅成功
淘宝,337692209,煌上煌酱鸭(三亚海花路店),C07095,三亚海花路专卖店,0.0,False,✅成功
淘宝,353312,煌上煌酱鸭(龙岗区横岗锦秀花园店),C02053,龙岗区横岗锦秀花园,5.0,True,✅成功
淘宝,361331,煌上煌酱鸭·卤味·小吃·鸭脖(五和店),C13117,龙岗坂田五和南路店,4.8,True,✅成功
淘宝,367023,煌上煌酱鸭(东区店),C02266,广州沧联店,0.0,True,✅成功
淘宝,369838,煌上煌酱鸭(泉州晋江泉安中路店),C02739,泉州晋江泉安中路店,4.8,True,✅成功
淘宝,376063,煌上煌酱鸭,C02448,温州塘川北街店,5.0,True,✅成功
淘宝,406501,煌上煌酱鸭(贵港万达店),C02898,东莞绿荷居店,0.0,False,✅成功
淘宝,410317,煌上煌酱鸭(福星路店),C14627,直属福田福星路店,0.0,True,✅成功
淘宝,419014,煌上煌酱鸭·鸭脖·卤味(假日店),C02933,厦门假日商城店,0.0,True,✅成功
淘宝,427055,煌上煌酱鸭(宝安区西乡白金店),C02180,宝安区西乡白金,0.0,False,✅成功
淘宝,440222,煌上煌酱鸭(罗湖区笋岗店),C02256,罗湖区笋岗店,4.0,True,✅成功
淘宝,452572,煌上煌酱鸭(向西路店),C02513,罗湖区向西,4.9,True,✅成功
淘宝,482573,煌上煌酱鸭(南山区四海公园店),,,0.0,False,❌未匹配
淘宝,500590936,煌上煌酱鸭(安吉万达专卖店),C07887,直属南宁安吉万达2号门广场店,4.6,True,✅成功
淘宝,500652596,煌上煌酱鸭(叠山华润店),C14707,南昌东湖区叠山路店,0.0,True,✅成功
淘宝,500652989,煌上煌酱鸭(谢岗润升店),C07119,谢岗润生振兴路店,5.0,True,✅成功
淘宝,500658209,煌上煌酱鸭(郑州航海路丹尼斯店),C06085,河南郑州航海路丹尼斯店,0.0,False,✅成功
淘宝,500677511,煌上煌酱鸭(东莞凤岗祥新中路店),C12033,东莞祥新中路店,4.5,True,✅成功
淘宝,500682408,煌上煌酱鸭(樟木头天一城店),C03086,东莞樟木头西城路店,4.9,True,✅成功
淘宝,500701711,煌上煌酱鸭(海口望海国际店),C06082,海口望海国际店,0.0,True,✅成功
淘宝,500702688,煌上煌酱鸭(雪松路店),C00560,河南驻马店雪松路店,0.0,True,✅成功
淘宝,500705227,煌上煌酱鸭三亚胜利旺豪店)(煌上煌酱鸭三亚胜利旺豪店),C06969,三亚丹州旺豪专卖店,0.0,False,✅成功
淘宝,500706686,煌上煌酱鸭(海口凤翔东店),C07398,海口凤翔东路专卖店,0.0,False,✅成功
淘宝,500707980,煌上煌(清远顺盈昌大昌专卖店),C03735,清远顺盈昌大昌专卖店,0.0,False,✅成功
淘宝,500712228,煌上煌酱鸭(同安梧侣大店),C02781,厦门同安梧侣专卖店,0.0,False,✅成功
淘宝,500727547,煌上煌酱鸭(十里桃花店),C10583,十里桃花,4.4,True,✅成功
淘宝,500732610,煌上煌酱鸭(南昌西湖店),C00162,千禧,4.6,True,✅成功
淘宝,500733001,煌上煌酱鸭(翁源建国一路店),C11226,韶关翁源建国一路专卖店,0.0,False,✅成功
淘宝,500793445,煌上煌酱鸭(锦城百花里鹏泰超市店),C07441,澄迈永佳超市专卖店,0.0,False,✅成功
淘宝,500795296,煌上煌酱鸭(绿地广场专卖店),C07780,海口绿地广场店,0.0,False,✅成功
淘宝,500802932,煌上煌酱鸭(永修西一路店),C00716,九江永修西一路店,4.4,True,✅成功
淘宝,500806909,煌上煌酱鸭(扬州江都大润发店),C07570,江苏扬州江都大润发店,0.0,False,✅成功
淘宝,500808329,煌上煌酱鸭(赛拉维专卖店),C07901,海口赛拉维店,4.6,True,✅成功
淘宝,500812512,煌上煌酱鸭(佛山玉器街店),C03020,佛山玉器街店,0.0,True,✅成功
淘宝,500813267,煌上煌酱鸭(溧阳大润发店),C07571,江苏溧阳大润发店,0.0,False,✅成功
淘宝,500815298,煌上煌酱鸭(海口和信广场店),,,0.0,False,❌未匹配
淘宝,500817376,煌上煌酱鸭(中山富业广场店),C07285,直属中山富业广场专卖店,0.0,False,✅成功
淘宝,500817612,煌上煌酱鸭(宁波海港城店),C07912,宁波海港城2店,0.0,False,✅成功
淘宝,500822270,煌上煌酱鸭·卤味饭(双港店),C00258,双港,4.7,True,✅成功
淘宝,500823869,煌上煌酱鸭(西乡锦湖店),C01399,西安市场西乡店,0.0,True,✅成功
淘宝,500824234,煌上煌酱鸭(佛山三水大塘广场店),C07282,广州石井万家广场专卖店,0.0,False,✅成功
淘宝,500825106,煌上煌酱鸭(肇庆大旺广场店),C02647,肇庆大旺广场店,5.0,True,✅成功
淘宝,500825692,煌上煌酱鸭(横沥瑞康店),C02925,东莞横沥瑞康店,4.5,True,✅成功
淘宝,500827225,煌上煌酱鸭(中海朝阳郡店),C07839,中海朝阳郡店,0.0,True,✅成功
淘宝,500827723,煌上煌酱鸭(吉安阳明商城店),C03601,吉安阳明商城店,0.0,False,✅成功
淘宝,500829387,煌上煌酱鸭(九江大树下店),C04965,九江大树下店,3.4,True,✅成功
淘宝,500835184,煌上煌酱鸭(赣州沙河店),C01099,赣州沙河,0.0,True,✅成功
淘宝,500845510,煌上煌酱鸭(九江柴桑店),C00819,九江柴桑店,0.0,False,✅成功
淘宝,500885192,煌上煌酱鸭(阜新顺吉店),C03619,阜新顺吉店,0.0,False,✅成功
淘宝,500900269,煌上煌·卤味(沈阳松山店),C01957,沈阳松山店,0.0,False,✅成功
淘宝,500910056,煌上煌酱鸭(中山火炬沃尔玛专卖店),C04070,中山火炬沃尔玛店,5.0,True,✅成功
淘宝,500915066,煌上煌酱鸭(中山坦洲壹加壹专卖店),C06702,中山坦洲壹加壹店,0.0,True,✅成功
淘宝,500915237,煌上煌·卤味(沈阳新民富源店),C05312,沈阳新民富源店,0.0,True,✅成功
淘宝,500915239,煌上煌·卤味(盛京大奥莱店),C05336,沈阳盛京大奥莱店,4.8,True,✅成功
淘宝,500925300,煌上煌酱鸭(九江十里前进东路店),C11662,直属九江十里前进东路店,2.8,True,✅成功
淘宝,500930073,煌上煌酱鸭(兴华中路店),C05446,中山东凤兴华中路店,2.8,True,✅成功
淘宝,500943648,煌上煌酱鸭(坪山沙博专卖店),C13906,龙岗坪山沙壆店,4.2,True,✅成功
淘宝,500947272,煌上煌酱鸭(红星巷店),C07973,甘肃兰州红星华联店,0.0,False,✅成功
淘宝,500950020,煌上煌酱鸭(安顺德胜花园店),C07162,安顺市德胜花园店,4.7,True,✅成功
淘宝,500950286,煌上煌酱鸭(晋江百捷上悦城专卖店),C03936,泉州晋江百捷上悦城店,4.6,True,✅成功
淘宝,500953563,煌上煌酱鸭(惠州三环天虹专卖店),C10770,惠州瑞峰广场天虹专卖店,0.0,False,✅成功
淘宝,500953606,煌上煌酱鸭(百盛佳店),C02323,东莞大岭山百盛佳店,4.5,True,✅成功
淘宝,500953618,煌上煌酱鸭(大岭山领尚店),C02231,东莞大岭山领尚店,5.0,True,✅成功
淘宝,500957418,煌上煌酱鸭(万安开发路店),C06713,吉安万安开发路店,0.0,False,✅成功
淘宝,500957419,煌上煌酱鸭(青原滨江首府店),C07222,吉安青原滨江首府店,0.0,True,✅成功
淘宝,500957754,煌上煌酱鸭(天津华润万家友谊路店),C06964,天津华润万家友谊路店,0.0,False,✅成功
淘宝,500958868,煌上煌酱鸭(大连金州柏都荟店),C12361,大连金州瑞栢中心店,5.0,True,✅成功
淘宝,500977361,煌上煌酱鸭(国防科技园店),C07582,国防科技园农贸市场店,4.9,True,✅成功
淘宝,500977374,煌上煌酱鸭(直属霁亭路店),C03612,直属霁亭路店,5.0,True,✅成功
淘宝,500978052,煌上煌酱鸭(博罗商业广场店),C02629,惠州万信佳店,4.8,True,✅成功
淘宝,500983010,煌上煌酱鸭(河源龙川腾天购物公园店),C07856,河源龙川腾天购物公园专卖店,0.0,False,✅成功
淘宝,500988752,煌上煌酱鸭(龙岗欧景花园专卖店),C07656,龙岗欧景花园专卖店,0.0,False,✅成功
淘宝,501050741,煌上煌酱鸭(赣州会昌新天地店),C07960,赣州会昌新天地店,0.0,True,✅成功
淘宝,501080580,煌上煌酱鸭(东财沃尔玛超市店),C01986,直属大连东财沃尔玛店,5.0,True,✅成功
淘宝,501085640,煌上煌酱鸭(大连东特沃尔玛店),C05506,直属大连东特沃尔玛店,0.0,False,✅成功
淘宝,501100032,煌上煌酱鸭(九江修水宁红市场店),C00727,九江修水宁红市场店,0.0,False,✅成功
淘宝,501100287,煌上煌酱鸭(祥和店),C01900,沈阳祥和店,0.0,False,✅成功
淘宝,501101291,煌上煌酱鸭(吉安城南市场店),C07606,吉安城南市场店,5.0,True,✅成功
淘宝,501109936,煌上煌酱鸭(昌江广百汇专卖店),C08088,昌江广百汇店,0.0,True,✅成功
淘宝,501110805,煌上煌酱鸭(昆明沃尔玛集大店),C07764,昆明沃尔玛集大店,5.0,True,✅成功
淘宝,501120468,煌上煌·卤味(大连庄河万达店),C12488,大连庄河万达店,2.8,True,✅成功
淘宝,501131533,煌上煌酱鸭(深圳金安路店),C14590,直属宝安金安路店,4.3,True,✅成功
淘宝,501136594,煌上煌酱鸭(龙岗中心城专卖店),C08045,龙岗中心城店,0.0,True,✅成功
淘宝,501141464,煌上煌酱鸭(人和地铁C店),C06179,广州人和地铁C专卖店,0.0,False,✅成功
淘宝,501141822,煌上煌酱鸭(安顺新天地时代名苑店),C07736,贵州安顺新天地时代名苑店,0.0,False,✅成功
淘宝,501145506,煌上煌酱鸭(龙华牛栏前店),C05908,宝安龙华牛栏前店,0.0,True,✅成功
淘宝,501146452,煌上煌酱鸭(珠海香洲总站店),C03037,珠海香洲总站店,4.6,True,✅成功
淘宝,501156711,煌上煌酱鸭(贵阳观山湖福州街店),C07278,直属贵阳观山湖福州街店,0.0,False,✅成功
淘宝,501161245,煌上煌酱鸭(吉安凯旋世纪国光店),C08076,吉安凯旋世纪国光店,0.0,True,✅成功
淘宝,501162458,煌上煌酱鸭(海口美德广场店),C08160,海口美德广场专卖店,0.0,False,✅成功
淘宝,501166661,煌上煌酱鸭(贵阳花溪贵筑路店),C09364,直属贵阳贵筑路专卖店,0.0,False,✅成功
淘宝,501166680,煌上煌酱鸭(清镇福强路店),C07227,贵阳市清镇富强路店,0.0,False,✅成功
淘宝,501170079,煌上煌酱鸭(毕节威宁路店),C07788,毕节威宁路店,0.0,False,✅成功
淘宝,501176513,煌上煌酱鸭(金地花园店·卤味小吃),C05785,凯里友庄路金地花园店,0.0,False,✅成功
淘宝,501273105,煌上煌酱鸭(龙溪万润城专卖店),,,0.0,False,❌未匹配
淘宝,501279834,煌上煌酱鸭(朝阳大润发店),C07647,朝阳市大润发朝阳店,0.0,False,✅成功
淘宝,501292199,煌上煌酱鸭(奥体天虹店),C08198,煌上煌奥体天虹店,4.5,True,✅成功
淘宝,501296102,煌上煌酱鸭(东门人人乐店),C08185,直属西安东门人人乐店,0.0,False,✅成功
淘宝,501305942,煌上煌酱鸭(上海中原欧尚店),C08604,直属上海杨浦欧尚中原店,0.0,False,✅成功
淘宝,501314556,煌上煌酱鸭(中信水岸城),C10499,惠州惠城中信水岸城店,4.3,True,✅成功
淘宝,501319008,煌上煌酱鸭(宝安公明塘尾专卖店),C05080,宝安公明塘尾专卖店,0.0,False,✅成功
淘宝,501325745,煌上煌酱鸭(晋江五里店),C07663,泉州晋江万业汇专卖店,0.0,False,✅成功
淘宝,501393522,煌上煌酱鸭(万科松湖传奇专卖店),C07397,东莞寮步万科松湖专卖店,0.0,False,✅成功
淘宝,501400668,煌上煌(大岭山沃尔玛店),C05107,东莞大岭山领尚沃尔玛专卖店,0.0,False,✅成功
淘宝,501405914,煌上煌酱鸭(三店西路店),C07661,三店西路店,4.9,True,✅成功
淘宝,501410054,煌上煌酱鸭(漯河世纪风店),C07879,河南漯河人民路丹尼斯店,0.0,False,✅成功
淘宝,501410386,煌上煌酱鸭(龙华新围村店),C04664,宝安龙华新围村专卖店,0.0,False,✅成功
淘宝,501436391,煌上煌(鸭脖•卤味•南平万达店),C02163,南平万达专卖店,0.0,False,✅成功
淘宝,501460858,煌上煌酱鸭·鸭脖·卤味(福清加州城店),C02617,福州福清加洲城店,4.9,True,✅成功
淘宝,501479297,煌上煌酱鸭(高新万达专卖店),C08437,直属桂林高新万达直营店,0.0,False,✅成功
淘宝,501560392,煌上煌酱鸭(地中海阳光店),C04261,地中海阳光店,4.8,True,✅成功
淘宝,501641101,煌上煌酱鸭(长征广场店),C07157,赣州于都长征广场店,0.0,True,✅成功
淘宝,501658743,煌上煌酱鸭(塘尾新领汇专卖店),C08423,宝安福永新领汇店,0.0,True,✅成功
淘宝,501671413,煌上煌酱鸭(鸭脖.康和城店),C04801,南宁武鸣康和城专卖店,0.0,False,✅成功
淘宝,501697562,煌上煌酱鸭(龙湖天街店),C08480,济南历下龙湖天街,0.0,False,✅成功
淘宝,501705580,煌上煌·卤味(容辰广场店),C07841,张家口永辉容辰广场店,0.0,False,✅成功
淘宝,501730931,煌上煌酱鸭(丰城金马步行街店),C04749,丰城金马步行街店,0.0,True,✅成功
淘宝,501760638,煌上煌酱鸭(宝安福永和平市场店),C07622,宝安和平市场专卖店,0.0,False,✅成功
淘宝,501858620,煌上煌酱鸭(龙山路北门桥店),C08340,鹰抚东乡龙山路北门桥店,5.0,True,✅成功
淘宝,501861635,煌上煌·卤味(欧亚卖场店),C05450,长春欧亚卖场专柜店,0.0,False,✅成功
淘宝,501873345,煌上煌酱鸭(娄底步行街2店),C05482,娄底步行街2店,0.0,True,✅成功
淘宝,501878978,煌上煌酱鸭(娄底涟源芙蓉广场店),C05128,涟源芙蓉广场店,0.0,True,✅成功
淘宝,501882504,煌上煌酱鸭(海口万达百佳汇专卖店),C06998,海口万达百佳汇专卖店,0.0,False,✅成功
淘宝,501886999,煌上煌酱鸭(东莞东城星河城专卖店),C03569,东莞东城星河城嘉荣专卖店,0.0,False,✅成功
淘宝,501891288,煌上煌酱鸭(赣州金东路店),C01091,赣州黄金,0.0,True,✅成功
淘宝,501898078,煌上煌酱鸭(娄底万豪店),C04120,娄底万豪店,4.5,True,✅成功
淘宝,501901698,煌上煌酱鸭(惠州新汇城专卖店),C02046,惠州惠阳新汇城店,4.5,True,✅成功
淘宝,501901703,煌上煌酱鸭(揭阳揭东锡场专卖店),C08553,揭阳揭东锡场店,0.0,True,✅成功
淘宝,502014088,煌上煌酱鸭(中央红学府路店),C06178,直属哈尔滨哈尔信学府路店,0.0,False,✅成功
淘宝,502039679,煌上煌酱鸭(荣昌东邦店),C13571,重庆荣昌东邦店,0.0,False,✅成功
淘宝,502048155,煌上煌酱鸭(海口日月广场店),C08708,海口日月广场店,0.0,False,✅成功
淘宝,502055407,煌上煌酱鸭(宝安区沙井后亭天源隆专卖店),C11011,宝安沙井后亭天源隆专卖店,0.0,False,✅成功
淘宝,502068213,煌上煌酱鸭(卤味熟食•套餐饭•三坊七巷店),C08804,直属福州三坊七巷专卖店,0.0,False,✅成功
淘宝,502111635,煌上煌酱鸭(金城中心专卖店),C08581,玉林金城超市店,0.0,True,✅成功
淘宝,502141110,煌上煌酱鸭(桂林万象城沃尔码店),C08453,桂林万象城沃尔玛专卖店,0.0,False,✅成功
淘宝,502150715,煌上煌酱鸭(丽江忠义店),C08646,丽江忠义市场店,0.0,True,✅成功
淘宝,502164181,煌上煌酱鸭(宜春比一比超市店),C06734,宜春比一比超市店,4.2,True,✅成功
淘宝,502168874,煌上煌酱鸭(抚南南城盱江北大道店),C00908,抚南南城县盱江北大道店,0.0,True,✅成功
淘宝,502169656,煌上煌酱鸭(湾里好又多超市店),C08504,湾里好又多超市店,0.0,True,✅成功
淘宝,502205996,煌上煌·卤味(抚顺百货店),C05140,抚顺百货店,0.0,True,✅成功
淘宝,502206879,煌上煌·卤味(抚顺万达比优特店),C01977,抚顺万达比优特店,0.0,False,✅成功
淘宝,502208607,煌上煌酱鸭(新化友阿沃尔玛店),C08846,新化友阿沃尔玛店,0.0,False,✅成功
淘宝,502249824,煌上煌酱鸭(水口鹏泰店),C08705,江门开平水口鹏泰专卖店,0.0,False,✅成功
淘宝,502252435,煌上煌酱鸭(揭阳榕城仙桥专卖店),C08895,揭阳榕城仙桥店,0.0,True,✅成功
淘宝,502273567,煌上煌酱鸭(惠州金山湖永旺店),C02329,惠州金山湖永旺专卖店,0.0,False,✅成功
淘宝,502278690,煌上煌酱鸭(鳌江银泰店),C11929,温州鳌江店,0.0,False,✅成功
淘宝,502294426,煌上煌匠鸭(汕头龙湖新一城店),C08597,汕头龙湖新一城店,0.0,True,✅成功
淘宝,502306330,煌上煌酱鸭(佛山里水信和广场店),C08953,佛山里水信和专卖店,0.0,False,✅成功
淘宝,502488226,煌上煌酱鸭(象湖瑶池公寓店),C08735,象湖瑶池公寓店,4.1,True,✅成功
淘宝,502494013,煌上煌酱鸭(烟台龙口博商购物广场二店),C08614,烟台龙口博商购物广场二店,0.0,False,✅成功
淘宝,502506806,煌上煌·卤味(中粮广场店),C04186,沈阳中粮广场店,0.0,False,✅成功
淘宝,502521739,煌上煌酱鸭(婺源平安花园小区店),C08048,婺源平安花园小区店,4.2,True,✅成功
淘宝,502522594,煌上煌酱鸭(直属东湖店),C00003,直属东湖,4.5,True,✅成功
淘宝,502729823,煌上煌酱鸭(象湖旺中旺店),C09023,象湖旺中旺店,5.0,True,✅成功
淘宝,502734681,煌上煌匠鸭(林桥店),C06682,宜春农民街林桥店,0.0,True,✅成功
淘宝,502741314,煌上煌酱鸭(杭州萧山宝龙店),C05001,直属杭州萧山宝龙店,0.0,False,✅成功
淘宝,502756485,煌上煌(肇庆大旺金海岸店),,,0.0,False,❌未匹配
淘宝,502780981,煌上煌(广州从化府前路店),C02225,广州从化府前路专卖店,0.0,False,✅成功
